,57h,00h,ENSEMBLE_DETUNE,]XG_EnsDetune,,,,,,,,,,,,,,,,,
,58h,00h,AMBIENCE,,,,,,,,,,,,,,,,,,
,5Dh,00h,TALKING MODULATOR,,,,,,,,,,,,,,,,,,
,5Eh,00h,LO-FI,,,,,,,,,,,,,,,,,,
,5Fh,00h,DIST+DELAY,,,,,,,,,,,,,,,,,,
,5Fh,01h,OVERDRIVE+DELAY,,,,,,,,,,,,,,,,,,
,60h,00h,COMP+DIST+DELAY,,,,,,,,,,,,,,,,,,
,60h,01h,COMP+OD+DELAY,,,,,,,,,,,,,,,,,,
,61h,00h,WAH+DIST+DELAY,,,,,,,,,,,,,,,,,,
,61h,01h,WAH+OD+DELAY,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XG_ReverbSmall,EffectsParams,"# MU100, p11","HALL 1,2,3","ROOM 1,2,3","STAGE 1,2",PLATE,,,,,,,,,,,,,,,
*,num,bytec,engine,name,range,render,scale,shift,units,,,,,,,,,,,,
,1,1,rev;var;ins1;ins2,Reverb Time,0..69,MIDI7,XG_Reverb_Time,0,sec,,,,,,,,,,,,
,2,1,rev;var;ins1;ins2,Diffusion,0..10,MIDI7,1,0,0..10,,,,,,,,,,,,
,3,1,rev;var;ins1;ins2,Initial Delay,0..63,MIDI7,XG_Delay_Time_100,0,msec,,,,,,,,,,,,
,4,1,rev;var;ins1;ins2,HPF Cutoff,0..52,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,5,1,rev;var;ins1;ins2,LPF Cutoff,34..60,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,6,1,rev;var;ins1;ins2,None,None,None,None,None,None,,,,,,,,,,,,
,7,1,rev;var;ins1;ins2,None,None,None,None,None,None,,,,,,,,,,,,
,8,1,rev;var;ins1;ins2,None,None,None,None,None,None,,,,,,,,,,,,
,9,1,rev;var;ins1;ins2,None,None,None,None,None,None,,,,,,,,,,,,
,10,1,rev;var;ins1;ins2,Dry/Wet,1..127,MIDI7,1,-64,dry..wet,,,,,,,,,,,,
,11,1,rev;var;ins1;ins2,Reverb Delay,0..63,MIDI7,XG_Delay_Time_100,0,msec,,,,,,,,,,,,
,12,1,rev;var,Density,0..4,MIDI7,1,0,0..4,,,,,,,,,,,,
,12,1,ins1;ins2,Density,0..2,MIDI7,1,0,0..2,,,,,,,,,,,,
,13,1,rev;var;ins1;ins2,Early Reflect/Reverb Balance,1..127,MIDI7,1,-64,early..reverb,,,,,,,,,,,,
,14,1,rev;var;ins1;ins2,High Damping,1..10,MIDI7,0.1,0,0.1..1.0,,,,,,,,,,,,
,15,1,rev;var;ins1;ins2,Feedback Level,1..127,MIDI7,1,-64,-63..+63,,,,,,,,,,,,
,16,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XGReverbBig,EffectsParams,"# MU100, p11",WHITE ROOM,TUNNEL,CANYON,BASEMENT,,,,,,,,,,,,,,,
*,num,bytec,engine,name,range,render,scale,shift,units,,,,,,,,,,,,
,1,1,rev;var,Reverb Time,0..69,MIDI7,XG_Reverb_Time,0,sec,,,,,,,,,,,,
,2,1,rev;var,Diffusion,0..10,MIDI7,1,0,0..10,,,,,,,,,,,,
,3,1,rev;var,Initial Delay,0..63,MIDI7,XG_Delay_Time_100,0,msec,,,,,,,,,,,,
,4,1,rev;var,HPF Cutoff,0..52,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,5,1,rev;var,LPF Cutoff,34..60,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,6,1,rev;var,Width,0..37,MIDI7,XG_Reverb_Sizes,0,meters,,,,,,,,,,,,
,7,1,rev;var,Height,0..73,MIDI7,XG_Reverb_Sizes,0,meters,,,,,,,,,,,,
,8,1,rev;var,Depth,0..104,MIDI7,XG_Reverb_Sizes,0,meters,,,,,,,,,,,,
,9,1,rev;var,Wall Variation,0..30,MIDI7,1,0,0..30,,,,,,,,,,,,
,10,1,rev;var,Dry/Wet,1..127,MIDI7,1,-64,dry..wet,,,,,,,,,,,,
,11,1,rev;var,Reverb Delay,0..63,MIDI7,XG_Delay_Time_100,0,msec,,,,,,,,,,,,
,12,1,rev;var,Density,0..4,MIDI7,1,0,0..4,,,,,,,,,,,,
,13,1,rev;var,Early Reflect/Reverb Balance,1..127,MIDI7,1,-64,early..reverb,,,,,,,,,,,,
,14,1,rev;var,High Damping,1..10,MIDI7,0.1,0,0.1..1.0,,,,,,,,,,,,
,15,1,rev;var,Feedback Level,1..127,MIDI7,1,-64,-63..+63,,,,,,,,,,,,
,16,1,rev;var,None,None,None,,,None,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XGChorusParams,EffectsParams,"# MU100, p13","CHORUS 1,2,3,4","CELESTE 1,2,3,4",,,,,,,,,,,,,,,,,
*,num,bytec,block,name,range,render,scale,shift,units,,,,,,,,,,,,
,1,1,cho;var;ins1;ins2,LFO Frequency,0..127,MIDI7,XG_LFOFrequency,,hz,,,,,,,,,,,,
,2,1,cho;var;ins1;ins2,LFO Depth,0..127,MIDI7,1,0,0..127,,,,,,,,,,,,
,3,1,cho;var;ins1;ins2,Feedback Level,1..127,MIDI7,1,-64,-63..+63,,,,,,,,,,,,
,4,1,cho;var;ins1;ins2,Delay Offset,0..127,MIDI7,XG_ModDelayOffset,0,msec,,,,,,,,,,,,
,5,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,6,1,cho;var;ins1;ins2,EQ Low Frequency,4..40,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,7,1,cho;var;ins1;ins2,EQ Low Gain,52..76,MIDI7,1,0,-12..+12 dB,,,,,,,,,,,,
,8,1,cho;var;ins1;ins2,EQ High Frequency,28..58,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,9,1,cho;var;ins1;ins2,EQ High Gain,52..76,MIDI7,1,0,-12..+12 dB,,,,,,,,,,,,
,10,1,cho;var;ins1;ins2,Dry/Wet,1..127,MIDI7,1,-64,dry..wet,,,,,,,,,,,,
,11,1,var,EQ Mid Frequency,14..54,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,12,1,var,EQ Mid Gain,52..76,MIDI7,1,-64,-12..+12 dB,,,,,,,,,,,,
,13,1,var,EQ Mid Width,10..120,MIDI7,0.1,0,1.0..12.0 hz,,,,,,,,,,,,
,14,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,15,1,cho;var;ins1;ins2,Input Mode,0;1,MIDI7,1,0,mono;stereo,,,,,,,,,,,,
,16,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XGFlanger,EffectsParams,"# MU100, p14",,,,,,,,,,,,,,,,,,,
*,num,bytec,engine,name,range,render,scale,shift,units,,,,,,,,,,,,
,1,1,cho;var;ins1;ins2,LFO Frequency,0..127,MIDI7,XG_LFOFrequency,0,hz,,,,,,,,,,,,
,2,1,cho;var;ins1;ins2,LFO Depth,0..127,MIDI7,1,0,0..127,,,,,,,,,,,,
,3,1,cho;var;ins1;ins2,Feedback Level,1..127,MIDI7,1,-64,-63..+63,,,,,,,,,,,,
,4,1,cho;var;ins1;ins2,Delay Offset,0..127,MIDI7,XG_ModDelayOffset,0,msec,,,,,,,,,,,,
,5,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,6,1,cho;var;ins1;ins2,EQ Low Frequency,4..40,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,7,1,cho;var;ins1;ins2,EQ Low Gain,52..76,MIDI7,1,-64,-12..+12 dB,,,,,,,,,,,,
,8,1,cho;var;ins1;ins2,EQ High Frequency,28..58,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,9,1,cho;var;ins1;ins2,EQ High Gain,52..76,MIDI7,1,-64,-12..+12 dB,,,,,,,,,,,,
,10,1,cho;var;ins1;ins2,Dry/Wet,1..127,MIDI7,1,-64,,,,,,,,,,,,,
,11,1,var,EQ Mid Frequency,14..54,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,12,1,var,EQ Mid Gain,52..76,MIDI7,1,-64,-12..+12 dB,,,,,,,,,,,,
,13,1,var,EQ Mid Width,10..120,MIDI7,0.1,0,1.0..12.0 hz,,,,,,,,,,,,
,14,1,cho;var;ins1;ins2,LFO Phase Difference,4..124,MIDI7,3,-64,-180..180 degrees,,,,,,,,,,,,
,15,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,16,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XGSymphonic,EffectsParams,"# MU100, p14",x,,,,,,,,,,,,,,,,,,
*,num,bytec,engine,name,range,render,scale,shift,units,,,,,,,,,,,,
,1,1,cho;var;ins1;ins2,LFO Frequency,0..127,MIDI7,XG_LFOFrequency,0,hz,,,,,,,,,,,,
,2,1,cho;var;ins1;ins2,LFO Depth,0..127,MIDI7,1,0,0..127,,,,,,,,,,,,
,3,1,cho;var;ins1;ins2,Delay Offset,0..127,MIDI7,XG_ModDelayOffset,0,msec,,,,,,,,,,,,
,4,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,5,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,6,1,cho;var;ins1;ins2,EQ Low Frequency,4..40,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,7,1,cho;var;ins1;ins2,EQ Low Gain,52..76,MIDI7,1,-64,-12..+12 dB,,,,,,,,,,,,
,8,1,cho;var;ins1;ins2,EQ High Frequency,28..58,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,9,1,cho;var;ins1;ins2,EQ High Gain,52..76,MIDI7,1,-64,-12..+12 dB,,,,,,,,,,,,
,10,1,cho;var;ins1;ins2,Dry/Wet,1..127,MIDI7,1,-64,dry..wet,,,,,,,,,,,,
,11,1,var,EQ Mid Frequency,14..54,]XG_EQ_Frequency,XG_EQFrequency,0,hz,,,,,,,,,,,,
,12,1,var,EQ Mid Gain,52..76,-12..+12,1,-64,-12..+12 dB,,,,,,,,,,,,
,13,1,var,EQ Mid Width,10..120,1.0..12.0,0.1,0,hz,,,,,,,,,,,,
,14,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,15,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,16,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XGPhaser1,EffectsParams,"# MU100, p16",x,,,,,,,,,,,,,,,,,,
*,num,bytec,engine,name,range,render,scale,shift,units,,,,,,,,,,,,
,1,1,cho;var;ins1;ins2,LFO Frequency,0..127,MIDI7,XG_LFOFrequency,0,hz,,,,,,,,,,,,
,2,2,cho;var;ins1;ins2,LFO Depth,0..127,MIDI7,1,0,,,,,,,,,,,,,
,3,3,cho;var;ins1;ins2,Phase Shift Offset,0..127,MIDI7,1,0,,,,,,,,,,,,,
,4,4,cho;var;ins1;ins2,Feedback Level,1..127,MIDI7,1,-64,,,,,,,,,,,,,
,5,5,None,None,None,None,None,None,None,,,,,,,,,,,,
,6,6,cho;var;ins1;ins2,EQ Low Frequency,4..40,MIDI7,XG_EQFrequency,,hz,,,,,,,,,,,,
,7,7,cho;var;ins1;ins2,EQ Low Gain,52..76,MIDI7,1,-64,-12..+12 dB,,,,,,,,,,,,
,8,8,cho;var;ins1;ins2,EQ High Frequency,28..58,MIDI7,XG_EQ_Frequency,,hz,,,,,,,,,,,,
,9,9,cho;var;ins1;ins2,EQ High Gain,52..76,MIDI7,1,-64,-12..+12 dB,,,,,,,,,,,,
,10,10,cho;var;ins1;ins2,Dry/Wet,1..127,MIDI7,1,-64,dry..wet,,,,,,,,,,,,
,11,11,cho;ins1;ins2,Stage,4..6,MIDI7,1,0,4..6,,,,,,,,,,,,
,12,12,var,Stage,4..12,MIDI7,1,0,4..12,,,,,,,,,,,,
,13,13,cho;var;ins1;ins2,Diffusion,0;1,MIDI7,1,0,mono;stereo,,,,,,,,,,,,
,14,14,None,None,None,None,None,None,None,,,,,,,,,,,,
,15,15,None,None,None,None,None,None,None,,,,,,,,,,,,
,16,16,None,None,None,None,None,None,None,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XGEnsDetune,EffectsParams,"# MU100, p14",x,,,,,,,,,,,,,,,,,,
*,num,bytec,engine,name,range,render,scale,shift,units,,,,,,,,,,,,
,1,1,cho;var;ins1;ins2,Detune,14..144,MIDI7,1,-64,cents,,,,,,,,,,,,
,2,1,cho;var;ins1;ins2,Left Init Delay,0..127,MIDI7,XG_ModDelayOffset,0,msec,,,,,,,,,,,,
,3,1,cho;var;ins1;ins2,Right Initial Delay,0..127,MIDI7,XG_ModDelayOffset,0,msec,,,,,,,,,,,,
,4,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,5,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,6,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,7,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,8,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,9,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,10,1,cho;var;ins1;ins2,Dry/Wet,1..127,MIDI7,1,-64,dry..wet,,,,,,,,,,,,
,11,1,var;ins1;ins2,EQ Low Frequency,4..40,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,12,1,var;ins1;ins2,EQ Low Gain,52..76,MIDI7,1,-64,-12..+12 dB,,,,,,,,,,,,
,13,1,var;ins1;ins2,EQ High Frequency,28..58,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,14,1,var;ins1;ins2,EQ High Gain,52..76,MIDI7,1,-64,-12..+12 dB,,,,,,,,,,,,
,15,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,16,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XGDelayLCR,EffectsParams,# MU100,x,,,,,,,,,,,,,,,,,,
*,num,bytec,engine,name,range,render,scale,shift,units,,,,,,,,,,,,
,1,2,var,Left Channel Delay,0..14860,MIDI7,0.1,0,msec,,,,,,,,,,,,
,1,2,ins1;ins2,Left Channel Delay,0..7429,MIDI7,0.1,0,msec,,,,,,,,,,,,
,2,2,var,Right Channel Delay,0..14860,MIDI7,0.1,0,msec,,,,,,,,,,,,
,2,2,ins1;ins2,Right Channel Delay,0..7429,MIDI7,0.1,0,msec,,,,,,,,,,,,
,3,2,var,Center Channel Delay,0..14860,MIDI7,0.1,0,msec,,,,,,,,,,,,
,3,2,ins1;ins2,Center Channel Delay,0..7429,MIDI7,0.1,0,msec,,,,,,,,,,,,
,4,2,var,Feedback Delay,0..14860,MIDI7,0.1,0,msec,,,,,,,,,,,,
,4,2,ins1;ins2,Feedback Delay,0..7429,MIDI7,0.1,0,msec,,,,,,,,,,,,
,5,1,var;ins1;ins2,Feedback Level,0..127,MIDI7,1,0,0..127,,,,,,,,,,,,
,6,1,var;ins1;ins2,Center Channel Level,0..127,MIDI7,1,0,0..127,,,,,,,,,,,,
,7,1,var;ins1;ins2,High Damping,1..10,MIDI7,0.1,0,0.1..1.0,,,,,,,,,,,,
,8,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,9,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,10,1,var;ins1;ins2,Dry/Wet,1..127,MIDI7,1,-64,dry..wet,,,,,,,,,,,,
,11,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,12,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,13,1,var;ins1;ins2,EQ Low Frequency,4..40,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,14,1,var;ins1;ins2,EQ Low Gain,52..76,MIDI7,,-64,-12..+12 dB,,,,,,,,,,,,
,15,1,var;ins1;ins2,EQ High Frequency,28..58,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,16,1,var;ins1;ins2,EQ High Gain,52..76,MIDI7,,-64,-12..+12 dB,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XGDelayLR,EffectsParams,"# MU100, p12",x,,,,,,,,,,,,,,,,,,
*,num,bytec,block,name,range,render,scale,shift,units,,,,,,,,,,,,
,1,2,var,Left Channel Delay,0..14860,MIDI7,0.1,0,msec,,,,,,,,,,,,
,1,2,ins1;ins2,Left Channel Delay,0..7429,MIDI7,0.1,0,msec,,,,,,,,,,,,
,2,2,var,Right Channel Delay,0..14860,MIDI7,0.1,0,msec,,,,,,,,,,,,
,2,2,ins1;ins2,Right Channel Delay,0..7429,MIDI7,0.1,0,msec,,,,,,,,,,,,
,3,2,var,Feedback Delay 1,0..14860,MIDI7,0.1,0,msec,,,,,,,,,,,,
,3,2,ins1;ins2,Feedback Delay 1,0..7429,MIDI7,0.1,0,msec,,,,,,,,,,,,
,4,2,var,Feedback Delay 2,0..14860,MIDI7,0.1,0,msec,,,,,,,,,,,,
,4,2,ins1;ins2,Feedback Delay 2,0..7429,MIDI7,0.1,0,msec,,,,,,,,,,,,
,5,1,var;ins1;ins2,Feedback Level,1..127,MIDI7,1,-64,-64..+64,,,,,,,,,,,,
,6,1,var;ins1;ins2,High Damping,1..10,MIDI7,0.1,0,0.1..1.0,,,,,,,,,,,,
,7,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,8,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,9,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,10,1,var;ins1;ins2,Dry/Wet,1..127,MIDI7,1,-64,dry-wet,,,,,,,,,,,,
,11,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,12,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,13,1,var;ins1;ins2,EQ Low Frequency,4..40,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,14,1,var;ins1;ins2,EQ Low Gain,52..76,MIDI7,1,-64,-12..+12 dB,,,,,,,,,,,,
,15,1,var;ins1;ins2,EQ High Frequency,28..58,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,16,1,var;ins1;ins2,EQ High Gain,52..76,MIDI7,1,-64,-12..+12 dB,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XG_Echo,EffectsParams,"# MU100, p11",x,,,,,,,,,,,,,,,,,,
*,num,bytec,engine,name,range,range,scale,shift,units,,,,,,,,,,,,
,1,2,var,Left Channel Delay 1,1..7430,MIDI7,0.1,0,msec,,,,,,,,,,,,
,1,2,ins1;ins2,Left Channel Delay 1,1..3714,MIDI7,0.1,0,msec,,,,,,,,,,,,
,2,1,var;ins1;ins2,Left Feedback Level,1..127,MIDI7,1,-64,-63..+63,,,,,,,,,,,,
,3,2,var,Right Channel Delay 1,1..7430,MIDI7,0.1,0,msec,,,,,,,,,,,,
,3,2,ins1;ins2,Right Channel Delay 1,1..3714,MIDI7,0.1,0,msec,,,,,,,,,,,,
,4,1,var;ins1;ins2,Right Feedback Level,1..127,MIDI7,1,-64,-63..+63,,,,,,,,,,,,
,5,1,var;ins1;ins2,High Damping,1..10,MIDI7,0.1,0,0.1..1.0,,,,,,,,,,,,
,6,2,var,Left Channel Delay 2,1..7430,MIDI7,0.1,0,msec,,,,,,,,,,,,
,6,2,ins1;ins2,Left Channel Delay 2,1..3714,MIDI7,0.1,0,msec,,,,,,,,,,,,
,7,2,var,Right Channel Delay 2,1..7430,MIDI7,0.1,0,msec,,,,,,,,,,,,
,7,2,ins1;ins2,Right Channel Delay 2,1..3714,MIDI7,0.1,0,msec,,,,,,,,,,,,
,8,1,var;ins1;ins2,Delay 2 Level,0..127,MIDI7,1,0,0..127,,,,,,,,,,,,
,9,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,10,1,var;ins1;ins2,Dry/Wet,1..127,MIDI7,1,-64,dry..wet,,,,,,,,,,,,
,11,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,12,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,13,1,var;ins1;ins2,EQ Low Frequency,4..40,MIDI7,:XG_EQFreqency,,hz,,,,,,,,,,,,
,14,1,var;ins1;ins2,EQ Low Gain,52..76,MIDI7,1,-64,-12..+12 dB,,,,,,,,,,,,
,15,1,var;ins1;ins2,EQ High Frequency,28..58,MIDI7,:XG_EQFreqency,,hz,,,,,,,,,,,,
,16,1,var;ins1;ins2,EQ High Gain,52..76,MIDI7,1,-64,-12..+12 dB,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XG_CrossDelay,Params,"# MU100, p12",x,,,,,,,,,,,,,,,,,,
*,num,bytec,engine,name,range,range,scale,shift,units,,,,,,,,,,,,
,1,2,var,L -> R Delay,1..7430,MIDI7,0.1,0,msec,,,,,,,,,,,,
,1,2,ins1;ins2,L -> R Delay,1..3714,MIDI7,0.1,0,msec,,,,,,,,,,,,
,2,2,var,R -> L Delay,1..7430,MIDI7,0.1,0,msec,,,,,,,,,,,,
,2,2,ins1;ins2,R -> L Delay,1..3714,MIDI7,0.1,0,msec,,,,,,,,,,,,
,3,1,var;ins1;ins2,Feedback Level,1..127,MIDI7,1,-64,-63..+63,,,,,,,,,,,,
,4,1,var;ins1;ins2,Input Select,0;1;2,MIDI7,1,0,L;R;L&R,,,,,,,,,,,,
,5,1,var;ins1;ins2,High Damping,1..10,MIDI7,0.1,0,0.1..1.0,,,,,,,,,,,,
,6,1,var;ins1;ins2,Right Feedback Level,1..127,MIDI7,1,-64,-63..+63,,,,,,,,,,,,
,7,,,,,,,,,,,,,,,,,,,,
,8,2,var,Left Channel Delay 2,1..7430,MIDI7,0.1,0,msec,,,,,,,,,,,,
,9,2,ins1;ins2,Left Channel Delay 2,1..3714,MIDI7,0.1,0,msec,,,,,,,,,,,,
,10,1,var;ins1;ins2,Dry/Wet,1..127,MIDI7,1,-64,dry..wet,,,,,,,,,,,,
,11,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,12,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,13,1,var;ins1;ins2,EQ Low Frequency,4..40,MIDI7,:XG_EQFreqency,,hz,,,,,,,,,,,,
,14,1,var;ins1;ins2,EQ Low Gain,52..76,MIDI7,1,-64,-12..+12 dB,,,,,,,,,,,,
,15,1,var;ins1;ins2,EQ High Frequency,28..58,MIDI7,:XG_EQFreqency,,hz,,,,,,,,,,,,
,16,1,var;ins1;ins2,EQ High Gain,52..76,MIDI7,1,-64,-12..+12 dB,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XG_EarlyReflect,Params,"# MU100, p13",ER1,ER2,,,,,,,,,,,,,,,,,
*,num,bytec,engine,name,range,render,scale,shift,units,,,,,,,,,,,,
,1,1,var,Type,0;1;2;3;4;5,MIDI7,1,0,S-H;L-H;Rdm;Rvs;Plt;Spr,,,,,,,,,,,,
,2,1,var,Room Size,0..44,MIDI7,XG_RoomSize,0,meters,,,,,,,,,,,,
,3,1,var,Diffusion,0..10,MIDI7,1,0,0..10,,,,,,,,,,,,
,4,1,var,Initial Delay,0..63,MIDI7,XG_Delay_Time_100,0,msec,,,,,,,,,,,,
,5,1,var,Feedback Level,1..127,MIDI7,1,-64,-63..+63,,,,,,,,,,,,
,6,1,var,HPF Cutoff,0..52,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,7,1,var,LPF Cutoff,34..60,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,8,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,9,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,10,1,var,Dry/Wet,1..127,MIDI7,1,-64,dry..wet,,,,,,,,,,,,
,11,1,var,Liveness,0..10,MIDI7,1,0,0..10,,,,,,,,,,,,
,12,1,var,Density,0..3,MIDI7,1,0,0..3,,,,,,,,,,,,
,13,1,var,High Damping,1..10,MIDI7,0.1,0,0.1..1.0,,,,,,,,,,,,
,14,1,var,None,None,None,None,None,None,,,,,,,,,,,,
,15,1,var,None,None,None,None,None,None,,,,,,,,,,,,
,16,1,var,None,None,None,None,None,None,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XG_GateReverb,Params,,,,,,,,,,,,,,,,,,,,
*,num,bytec,engine,name,range,render,scale,shift,units,,,,,,,,,,,,
,1,1,var,Type,0;1,MIDI7,1,0,Gate;RevGate,,,,,,,,,,,,
,2,1,var,Room Size,0..44,MIDI7,XG_RoomSize,0,meters,,,,,,,,,,,,
,3,1,var,Diffusion,0..10,MIDI7,1,0,0..10,,,,,,,,,,,,
,4,1,var,Initial Delay,0..127,MIDI7,XG_Delay_Time_100,0,msec,,,,,,,,,,,,
,5,1,var,Feedback Level,1..127,MIDI7,1,-64,-63..+63,,,,,,,,,,,,
,6,1,var,HPF Cutoff,0..52,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,7,1,var,LPF Cutoff,34..60,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,8,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,9,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,10,1,var,Dry/Wet,1..127,MIDI7,1,-64,dry..wet,,,,,,,,,,,,
,11,1,var,Liveness,0..10,MIDI7,1,0,0..10,,,,,,,,,,,,
,12,1,var,Density,0..3,MIDI7,1,0,0..3,,,,,,,,,,,,
,13,1,var,High Damping,1..10,MIDI7,0.1,0,0.1..1.0,,,,,,,,,,,,
,14,1,var,None,None,None,None,None,None,,,,,,,,,,,,
,15,1,var,None,None,None,None,None,None,,,,,,,,,,,,
,16,1,var,None,None,None,None,None,None,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XG_Karaoke,Params,,,,,,,,,,,,,,,,,,,,
*,num,bytec,engine,name,range,render,scale,shift,units,,,,,,,,,,,,
,1,1,"var,ins1,ins2",Delay Time,0..127,MIDI7,XG_Delay_Time_400,0,msec,,,,,,,,,,,,
